,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,BVP_peak_freq,TEMP_slope,subject,label
10,0.2003650862928617,0.139801325303789,-638.75,597.16,0.2003650862928617,1.1884486092080957,-638.75,597.16,0.2003650862928617,3.2367047597127896,-638.75,597.16,0.2003650862928617,1.349095865942109,-638.75,597.16,0.2003650862928617,127.53671824455664,-638.75,597.16,0.2003650862928617,0.0175471030784648,-638.75,597.16,0.2003650862928617,0.0133428733258785,-638.75,597.16,0.2003650862928617,9.180606672427249e-06,-638.75,597.16,0.2003650862928617,9.180606672427249e-06,-638.75,597.16,0.2003650862928617,0.0117210509723268,-638.75,597.16,0.1402714932126696,0.0003098077226517,S2,0
11,0.0879789580249871,0.4147764824644969,-547.0,489.87,0.0879789580249871,2.3446844621442384,-547.0,489.87,0.0879789580249871,3.381772075880956,-547.0,489.87,0.0879789580249871,2.352381955496753,-547.0,489.87,0.0879789580249871,130.89741438738537,-547.0,489.87,0.0879789580249871,0.0965268125115599,-547.0,489.87,0.0879789580249871,0.013897966222489,-547.0,489.87,0.0879789580249871,9.562540115545136e-06,-547.0,489.87,0.0879789580249871,9.562540115545136e-06,-547.0,489.87,0.0879789580249871,0.0134073173727105,-547.0,489.87,0.0949689089881288,-0.0019526149526149,S2,0
12,0.1544711043074438,0.0055143350672611,-203.5,116.93,0.1544711043074438,0.0068374323651219,-203.5,116.93,0.1544711043074438,0.0153917794783989,-203.5,116.93,0.1544711043074438,0.0147117589921046,-203.5,116.93,0.1544711043074438,50.56497399469874,-203.5,116.93,0.1544711043074438,0.0248792123390512,-203.5,116.93,0.1544711043074438,0.0005502423023481,-203.5,116.93,0.1544711043074438,3.785959762198499e-07,-203.5,116.93,0.1544711043074438,3.785959762198499e-07,-203.5,116.93,0.1544711043074438,0.0005502425628422,-203.5,116.93,0.1583710407239819,-0.0006279106462592,S2,0
13,0.1591597505856616,0.0142211618419463,-506.51,258.06,0.1591597505856616,0.024908375435158,-506.51,258.06,0.1591597505856616,0.0739495517652107,-506.51,258.06,0.1591597505856616,0.0578200066123899,-506.51,258.06,0.1591597505856616,69.00213110892828,-506.51,258.06,0.1591597505856616,0.0351568424512014,-506.51,258.06,0.1591597505856616,0.0065386745209342,-506.51,258.06,0.1591597505856616,4.498955919733774e-06,-506.51,258.06,0.1591597505856616,4.498955919733774e-06,-506.51,258.06,0.1591597505856616,0.0065386776164545,-506.51,258.06,0.1764705882352941,-0.0010175500175499,S2,0
14,0.0995217613759034,0.0029772084737278,-148.83,112.81,0.0995217613759034,0.0227039930713969,-148.83,112.81,0.0995217613759034,0.0270450862298024,-148.83,112.81,0.0995217613759034,0.0208326282278543,-148.83,112.81,0.0995217613759034,40.442446085437815,-148.83,112.81,0.0995217613759034,0.020344146517381,-148.83,112.81,0.0995217613759034,0.00199899693868,-148.83,112.81,0.0995217613759034,1.3754162379563196e-06,-148.83,112.81,0.0995217613759034,1.3754162379563196e-06,-148.83,112.81,0.0995217613759034,0.0019989978850393,-148.83,112.81,0.1356698699830412,-0.0004263011969434,S2,0
15,0.0819471658824723,0.0124646620480733,-318.51,303.2,0.0819471658824723,0.0395146655151754,-318.51,303.2,0.0819471658824723,0.1701218717954215,-318.51,303.2,0.0819471658824723,0.0083805552794087,-318.51,303.2,0.0819471658824723,65.92352798424085,-318.51,303.2,0.0819471658824723,0.0157407781389854,-318.51,303.2,0.0819471658824723,0.0053688932025494,-318.51,303.2,0.0819471658824723,3.6940841417775257e-06,-318.51,303.2,0.0819471658824723,3.6940841417775257e-06,-318.51,303.2,0.0819471658824723,0.0053579784112196,-318.51,303.2,0.1447963800904977,0.0002888732888732,S2,0
16,0.2505384320817737,0.0064761654155562,-413.28,589.36,0.2505384320817737,0.0678069741787851,-413.28,589.36,0.2505384320817737,0.1333638297652129,-413.28,589.36,0.2505384320817737,0.0713596889478223,-413.28,589.36,0.2505384320817737,93.92509984488233,-413.28,589.36,0.2505384320817737,0.0181000433769626,-413.28,589.36,0.2505384320817737,0.0048780387822109,-413.28,589.36,0.2505384320817737,3.3563501877415557e-06,-413.28,589.36,0.2505384320817737,3.3563501877415557e-06,-413.28,589.36,0.2505384320817737,0.0048128108827514,-413.28,589.36,0.1356698699830412,0.0004510515519689,S2,0
17,0.1332873158403464,0.0049094900892726,-87.27,78.6,0.1332873158403464,0.0018881589438237,-87.27,78.6,0.1332873158403464,0.0065847877931013,-87.27,78.6,0.1332873158403464,0.0161810473564585,-87.27,78.6,0.1332873158403464,36.24164554865272,-87.27,78.6,0.1332873158403464,0.0090727474989458,-87.27,78.6,0.1332873158403464,0.000418069690857,-87.27,78.6,0.1332873158403464,2.876541880959092e-07,-87.27,78.6,0.1332873158403464,2.876541880959092e-07,-87.27,78.6,0.1332873158403464,0.0004180698887784,-87.27,78.6,0.1447963800904977,-7.327132327134553e-05,S2,0
18,0.1441169260292461,0.0051179500439144,-240.68,120.3,0.1441169260292461,0.0041920491090571,-240.68,120.3,0.1441169260292461,0.0178917412790606,-240.68,120.3,0.1441169260292461,0.0130643418381446,-240.68,120.3,0.1441169260292461,50.16839857338241,-240.68,120.3,0.1441169260292461,0.0080903983495592,-240.68,120.3,0.1441169260292461,0.0012334721295189,-240.68,120.3,0.1441169260292461,8.486944442882413e-07,-240.68,120.3,0.1441169260292461,8.486944442882413e-07,-240.68,120.3,0.1441169260292461,0.0012334727134657,-240.68,120.3,0.1538461538461538,-9.232919324663734e-05,S2,0
19,0.1379881174165594,0.0060351008261126,-179.33,109.96,0.1379881174165594,0.0019194878025155,-179.33,109.96,0.1379881174165594,0.0045468665559784,-179.33,109.96,0.1379881174165594,0.0182059543911803,-179.33,109.96,0.1379881174165594,48.26595885504703,-179.33,109.96,0.1379881174165594,0.0151993489794329,-179.33,109.96,0.1379881174165594,0.0009261224563258,-179.33,109.96,0.1379881174165594,6.372215185120416e-07,-179.33,109.96,0.1379881174165594,6.372215185120416e-07,-179.33,109.96,0.1379881174165594,0.000926122894768,-179.33,109.96,0.1492368569813454,-0.0001484731484731,S2,0
20,0.1075329386804549,0.0045666108006624,-176.31,115.7,0.1075329386804549,0.0002157745793551,-176.31,115.7,0.1075329386804549,0.0011720339878963,-176.31,115.7,0.1075329386804549,0.0141913155723816,-176.31,115.7,0.1075329386804549,48.2992868934986,-176.31,115.7,0.1075329386804549,0.0151501427096049,-176.31,115.7,0.1075329386804549,0.0006445300368211,-176.31,115.7,0.1075329386804549,4.434709535272017e-07,-176.31,115.7,0.1075329386804549,4.434709535272017e-07,-176.31,115.7,0.1075329386804549,0.0006445303419526,-176.31,115.7,0.1493212669683258,-1.3162513162501376e-05,S2,0
21,0.1716778373541879,0.0031744360065022,-392.25,253.67,0.1716778373541879,0.0137516557037392,-392.25,253.67,0.1716778373541879,0.027433178026923,-392.25,253.67,0.1716778373541879,0.0212269286571229,-392.25,253.67,0.1716778373541879,63.07899001241239,-392.25,253.67,0.1716778373541879,0.0137510330190464,-392.25,253.67,0.1716778373541879,0.0010637622833792,-392.25,253.67,0.1716778373541879,7.319250417919505e-07,-392.25,253.67,0.1716778373541879,7.319250417919505e-07,-392.25,253.67,0.1716778373541879,0.0010637627869825,-392.25,253.67,0.1447145279819106,0.0001031490205802,S2,0
22,0.0677290742919166,0.0142212574264454,-523.71,248.65,0.0677290742919166,0.0845170484252339,-523.71,248.65,0.0677290742919166,0.2569118748086418,-523.71,248.65,0.0677290742919166,0.0637853415225033,-523.71,248.65,0.0677290742919166,80.42344906010418,-523.71,248.65,0.0677290742919166,0.029704603086484,-523.71,248.65,0.0677290742919166,0.0083918187022993,-523.71,248.65,0.0677290742919166,5.774017701472577e-06,-523.71,248.65,0.0677290742919166,5.774017701472577e-06,-523.71,248.65,0.0677290742919166,0.0083447447541363,-523.71,248.65,0.1719457013574661,0.0007930852930852,S2,0
23,0.2367871203863075,0.0267686372899404,-454.16,245.39,0.2367871203863075,0.0884699079686967,-454.16,245.39,0.2367871203863075,0.2154341429012813,-454.16,245.39,0.2367871203863075,0.1458078805105724,-454.16,245.39,0.2367871203863075,73.9596188535671,-454.16,245.39,0.2367871203863075,0.0113545418152683,-454.16,245.39,0.2367871203863075,0.0111352430159532,-454.16,245.39,0.2367871203863075,7.661639576018979e-06,-454.16,245.39,0.2367871203863075,7.661639576018979e-06,-454.16,245.39,0.2367871203863075,0.0105291805183484,-454.16,245.39,0.1447145279819106,5.139417983455339e-05,S2,0
24,0.1300326464215542,0.0260016959071245,-278.9,258.47,0.1300326464215542,0.1193291833073843,-278.9,258.47,0.1300326464215542,0.2766217233632432,-278.9,258.47,0.1300326464215542,0.1659662096833236,-278.9,258.47,0.1300326464215542,61.26471609101062,-278.9,258.47,0.1300326464215542,0.0116547471198523,-278.9,258.47,0.1300326464215542,0.00697779206371,-278.9,258.47,0.1300326464215542,4.801092149669228e-06,-278.9,258.47,0.1300326464215542,4.801092149669228e-06,-278.9,258.47,0.1300326464215542,0.0066452368396903,-278.9,258.47,0.1447963800904977,-0.0001979641979641,S2,0
25,0.1515584710283916,0.0118682655577603,-106.95,144.42,0.1515584710283916,0.0133532987771134,-106.95,144.42,0.1515584710283916,0.0415871886098688,-106.95,144.42,0.1515584710283916,0.0278403590446153,-106.95,144.42,0.1515584710283916,17.39536717820058,-106.95,144.42,0.1515584710283916,0.0229004312637577,-106.95,144.42,0.1515584710283916,0.0098932486102882,-106.95,144.42,0.1515584710283916,6.807081352367827e-06,-106.95,144.42,0.1515584710283916,6.807081352367827e-06,-106.95,144.42,0.1515584710283916,0.0097938798973403,-106.95,144.42,0.1447963800904977,-0.0006030250433919,S2,0
26,0.138940415283114,0.0078609246413527,-112.37,97.22,0.138940415283114,0.012248236598039,-112.37,97.22,0.138940415283114,0.0461004465179924,-112.37,97.22,0.138940415283114,0.0175895775927152,-112.37,97.22,0.138940415283114,17.766463413182343,-112.37,97.22,0.138940415283114,0.0160051326886242,-112.37,97.22,0.138940415283114,0.0029392239873914,-112.37,97.22,0.138940415283114,2.0223424663762954e-06,-112.37,97.22,0.138940415283114,2.0223424663762954e-06,-112.37,97.22,0.138940415283114,0.0029392253788702,-112.37,97.22,0.1492368569813454,-0.0003512636012635,S2,0
27,0.1430507157472992,0.0046011089353597,-15.76,35.31,0.1430507157472992,0.0080458016428634,-15.76,35.31,0.1430507157472992,0.029007415602145,-15.76,35.31,0.1430507157472992,0.0096469494010191,-15.76,35.31,0.1430507157472992,6.890266088418524,-15.76,35.31,0.1430507157472992,0.0209209452562075,-15.76,35.31,0.1430507157472992,0.0006246362514295,-15.76,35.31,0.1430507157472992,4.297829708531761e-07,-15.76,35.31,0.1430507157472992,4.297829708531761e-07,-15.76,35.31,0.1430507157472992,0.0006246365471429,-15.76,35.31,0.1357466063348416,-0.0005384667403016,S2,0
28,0.12026912411534,0.009565535335255,-392.96,256.85,0.12026912411534,0.0440388590821086,-392.96,256.85,0.12026912411534,0.1707068658830151,-392.96,256.85,0.12026912411534,0.0538304325474305,-392.96,256.85,0.12026912411534,47.714008877888624,-392.96,256.85,0.12026912411534,0.0238597612545903,-392.96,256.85,0.12026912411534,0.0058213729013613,-392.96,256.85,0.12026912411534,4.005414245915866e-06,-392.96,256.85,0.12026912411534,4.005414245915866e-06,-392.96,256.85,0.12026912411534,0.0057911142126006,-392.96,256.85,0.1130582249858677,-0.0005002632502632,S2,0
29,0.1761822950529391,0.0372323182664669,-119.34,151.74,0.1761822950529391,0.0492695591931177,-119.34,151.74,0.1761822950529391,0.1364516525046391,-119.34,151.74,0.1761822950529391,0.144689057802003,-119.34,151.74,0.1761822950529391,27.94304069684976,-119.34,151.74,0.1761822950529391,0.0198590071576911,-119.34,151.74,0.1761822950529391,0.0046687098093032,-119.34,151.74,0.1761822950529391,3.2123207183407712e-06,-119.34,151.74,0.1761822950529391,3.2123207183407712e-06,-119.34,151.74,0.1761822950529391,0.0046687120195503,-119.34,151.74,0.1538461538461538,-0.0003978089849649,S2,0
30,0.1820787790088885,0.0415922368060171,-745.38,500.88,0.1820787790088885,0.1979023006846728,-745.38,500.88,0.1820787790088885,0.4799116542396002,-745.38,500.88,0.1820787790088885,0.2227751945098038,-745.38,500.88,0.1820787790088885,130.89114003135387,-745.38,500.88,0.1820787790088885,0.0477983753352002,-745.38,500.88,0.1820787790088885,0.0083474523464153,-745.38,500.88,0.1820787790088885,5.743491288389548e-06,-745.38,500.88,0.1820787790088885,5.743491288389548e-06,-745.38,500.88,0.1820787790088885,0.0080414472078193,-745.38,500.88,0.1040135669869982,-0.0013116883116882,S2,0
31,0.0959456123243246,0.0200205403136311,-537.76,265.6,0.0959456123243246,0.142228823025204,-537.76,265.6,0.0959456123243246,0.1977252308623631,-537.76,265.6,0.0959456123243246,0.1034299594796198,-537.76,265.6,0.0959456123243246,69.62952695588007,-537.76,265.6,0.0959456123243246,0.0477438066599232,-537.76,265.6,0.0959456123243246,0.0047418087656317,-537.76,265.6,0.0959456123243246,3.262616689068077e-06,-537.76,265.6,0.0959456123243246,3.262616689068077e-06,-537.76,265.6,0.0959456123243246,0.004741811010485,-537.76,265.6,0.0814479638009049,-0.001456348759101,S2,0
32,0.1581862317134657,0.0650172240669843,-565.97,548.45,0.1581862317134657,0.1177631450478494,-565.97,548.45,0.1581862317134657,0.3247866268105699,-565.97,548.45,0.1581862317134657,0.1270330377523943,-565.97,548.45,0.1581862317134657,108.94507636612352,-565.97,548.45,0.1581862317134657,0.0233449830043781,-565.97,548.45,0.1581862317134657,0.0061396003644181,-565.97,548.45,0.1581862317134657,4.224371669803146e-06,-565.97,548.45,0.1581862317134657,4.224371669803146e-06,-565.97,548.45,0.1581862317134657,0.0054303730616004,-565.97,548.45,0.1990950226244344,-0.000509828009828,S2,0
33,0.1585748167160944,0.0132032775473026,-98.46,148.09,0.1585748167160944,0.0243654931561096,-98.46,148.09,0.1585748167160944,0.0621212909616401,-98.46,148.09,0.1585748167160944,0.027738040216297,-98.46,148.09,0.1585748167160944,21.939272187477425,-98.46,148.09,0.1585748167160944,0.0276315785331093,-98.46,148.09,0.1585748167160944,0.0003780684583065,-98.46,148.09,0.1585748167160944,2.601312120854439e-07,-98.46,148.09,0.1585748167160944,2.601312120854439e-07,-98.46,148.09,0.1585748167160944,0.0003780686372906,-98.46,148.09,0.1401921989824759,-0.0006571241800599,S2,0
34,0.1356546854012731,0.0154467989394528,-65.12,67.79,0.1356546854012731,0.0208455921024475,-65.12,67.79,0.1356546854012731,0.0605486680158322,-65.12,67.79,0.1356546854012731,0.0324873398347754,-65.12,67.79,0.1356546854012731,14.012798430376064,-65.12,67.79,0.1356546854012731,0.0463970086551049,-65.12,67.79,0.1356546854012731,0.0003359692199093,-65.12,67.79,0.1356546854012731,2.31164696441208e-07,-65.12,67.79,0.1356546854012731,2.31164696441208e-07,-65.12,67.79,0.1356546854012731,0.0003359693789629,-65.12,67.79,0.1447963800904977,-0.0013481923481923,S2,0
35,0.151718540942474,0.0108499427938336,-88.19,111.52,0.151718540942474,0.0327952828911168,-88.19,111.52,0.151718540942474,0.0725751476514811,-88.19,111.52,0.151718540942474,0.0036197279220889,-88.19,111.52,0.151718540942474,22.18244932323108,-88.19,111.52,0.151718540942474,0.0377113876744233,-88.19,111.52,0.151718540942474,0.0005500721722471,-88.19,111.52,0.151718540942474,3.7847891765968363e-07,-88.19,111.52,0.151718540942474,3.7847891765968363e-07,-88.19,111.52,0.151718540942474,0.0005500724326607,-88.19,111.52,0.1537591859807801,-0.0010753105065031,S2,0
36,0.1356598823299835,0.0443687689995813,-60.0,57.23,0.1356598823299835,0.0928138869630299,-60.0,57.23,0.1356598823299835,0.1467073665734515,-60.0,57.23,0.1356598823299835,0.0468969590476606,-60.0,57.23,0.1356598823299835,14.950997030223226,-60.0,57.23,0.1356598823299835,0.0277524273578232,-60.0,57.23,0.1356598823299835,0.0004675560810226,-60.0,57.23,0.1356598823299835,3.217034571440556e-07,-60.0,57.23,0.1356598823299835,3.217034571440556e-07,-60.0,57.23,0.1356598823299835,0.0004675563023716,-60.0,57.23,0.1628959276018099,-0.0007699192699192,S2,0
37,0.164754879921529,0.0093989692220499,-27.62,83.12,0.164754879921529,0.0285408278878693,-27.62,83.12,0.164754879921529,0.0786084722815681,-27.62,83.12,0.164754879921529,0.0125180588961628,-27.62,83.12,0.164754879921529,11.640493938889122,-27.62,83.12,0.164754879921529,0.0331856784803082,-27.62,83.12,0.164754879921529,0.0003360449450982,-27.62,83.12,0.164754879921529,2.312167993996223e-07,-27.62,83.12,0.164754879921529,2.312167993996223e-07,-27.62,83.12,0.164754879921529,0.0003360451041876,-27.62,83.12,0.1538461538461538,-0.0009388003516444,S2,0
38,0.1502902434441455,0.038502465838959,-315.18,183.52,0.1502902434441455,0.0901667201933015,-315.18,183.52,0.1502902434441455,0.2564794103232615,-315.18,183.52,0.1502902434441455,0.0620300052450422,-315.18,183.52,0.1502902434441455,40.94519770237552,-315.18,183.52,0.1502902434441455,0.0297330055525298,-315.18,183.52,0.1502902434441455,0.001188437944735,-315.18,183.52,0.1502902434441455,8.177085293944267e-07,-315.18,183.52,0.1502902434441455,8.177085293944267e-07,-315.18,183.52,0.1502902434441455,0.0011884385073618,-315.18,183.52,0.0994912379875635,-0.0008120393120393,S2,0
39,0.3344947907952728,0.0733263639984176,-670.7,988.08,0.3344947907952728,0.184702241557044,-670.7,988.08,0.3344947907952728,0.7813680568782237,-670.7,988.08,0.3344947907952728,0.1383176636154316,-670.7,988.08,0.3344947907952728,208.70485538821663,-670.7,988.08,0.3344947907952728,0.0270468395849032,-670.7,988.08,0.3344947907952728,0.0110949642441127,-670.7,988.08,0.3344947907952728,7.633925638212283e-06,-670.7,988.08,0.3344947907952728,7.633925638212283e-06,-670.7,988.08,0.3344947907952728,0.0106270818467482,-670.7,988.08,0.085972850678733,-0.0001919971919971,S2,0
40,-0.1589729647811209,0.1535047112821997,-644.12,545.48,-0.1589729647811209,0.4849446125807467,-644.12,545.48,-0.1589729647811209,1.320812186678174,-644.12,545.48,-0.1589729647811209,0.6785629040944244,-644.12,545.48,-0.1589729647811209,172.58573376786285,-644.12,545.48,-0.1589729647811209,0.487073093433734,-644.12,545.48,-0.1589729647811209,0.0159544118604513,-644.12,545.48,-0.1589729647811209,1.0977484114806824e-05,-644.12,545.48,-0.1589729647811209,1.0977484114806824e-05,-644.12,545.48,-0.1589729647811209,0.0151740609621183,-644.12,545.48,0.1266252119841718,-0.0089171606969772,S2,0
41,0.1466426232937663,0.0290047669059881,-166.14,234.95,0.1466426232937663,0.1161244599321786,-166.14,234.95,0.1466426232937663,0.3320425658989371,-166.14,234.95,0.1466426232937663,0.0515730285289013,-166.14,234.95,0.1466426232937663,40.77785047047407,-166.14,234.95,0.1466426232937663,0.0226676405926632,-166.14,234.95,0.1466426232937663,0.0015237253706753,-166.14,234.95,0.1466426232937663,1.0484041153143009e-06,-166.14,234.95,0.1466426232937663,1.0484041153143009e-06,-166.14,234.95,0.1466426232937663,0.0014099938349307,-166.14,234.95,0.1402714932126696,-0.000565988065988,S2,0
42,0.1205296063893251,0.072243887097074,-446.25,371.0,0.1205296063893251,1.9657886419972348,-446.25,371.0,0.1205296063893251,3.687834335785087,-446.25,371.0,0.1205296063893251,1.9605510701923,-446.25,371.0,0.1205296063893251,85.17708165376074,-446.25,371.0,0.1205296063893251,0.0342597033368258,-446.25,371.0,0.1205296063893251,0.0116686203309505,-446.25,371.0,0.1205296063893251,8.028631543745185e-06,-446.25,371.0,0.1205296063893251,8.028631543745185e-06,-446.25,371.0,0.1205296063893251,0.0107815093564395,-446.25,371.0,0.1040135669869982,-0.0009989856411874,S2,0
43,0.2023983119059882,0.1098301799209565,-698.45,646.01,0.2023983119059882,1.8331864139601772,-698.45,646.01,0.2023983119059882,2.6396303796932696,-698.45,646.01,0.2023983119059882,1.5875298997510563,-698.45,646.01,0.2023983119059882,144.71085023413153,-698.45,646.01,0.2023983119059882,0.0267620645689354,-698.45,646.01,0.2023983119059882,0.0122564420418375,-698.45,646.01,0.2023983119059882,8.43308415221747e-06,-698.45,646.01,0.2023983119059882,8.43308415221747e-06,-698.45,646.01,0.2023983119059882,0.0110591032914045,-698.45,646.01,0.1085972850678733,-0.0005944190944191,S2,0
